(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001,(22, 6, 1, 8, 41, 7, 1, 4, 1, 457),0.6
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 3, 5, 2, 68, 3, 4, 726, 8, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 3, 5, 2, 68, 3, 4, 726, 8, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 3, 5, 2, 68, 3, 4, 726, 8, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 3, 5, 2, 68, 3, 4, 726, 8, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 3, 5, 2, 68, 3, 4, 726, 8, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 3, 5, 2, 68, 3, 4, 726, 8, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001
(73, 3, 5, 2, 68, 3, 4, 5, 8, 816),2.6,(73, 3, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 603, 5, 2, 68, 3, 4, 5, 166, 816),0.7,(73, 3, 5, 2, 68, 3, 4, 726, 8, 816),0.7,(27, 6, 4, 2, 72, 7, 7, 2, 3, 648),0.6000000000000001
